Year,State,ProducerType,FuelSource,Nameplate_Capacity_(Megawatts),Summer_Capacity_(Megawatts)
2003,IL,"Electric Generators, Electric Utilities",All Sources,"3,245.00","3,007.00"
2003,IL,"Electric Generators, Electric Utilities",Coal,"1,978.00","1,866.00"
2003,IL,"Electric Generators, Electric Utilities",Hydroelectric,13,12
2003,IL,"Electric Generators, Electric Utilities",Natural Gas,850,761
2003,IL,"Electric Generators, Electric Utilities",Petroleum,404,368
2003,IL,"Electric Generators, Independent Power Producers",All Sources,"46,886.00","41,627.00"
2003,IL,"Electric Generators, Independent Power Producers",Coal,"15,043.00","13,405.00"
2003,IL,"Electric Generators, Independent Power Producers",Hydroelectric,24,20
2003,IL,"Electric Generators, Independent Power Producers",Natural Gas,"18,598.00","15,621.00"
2003,IL,"Electric Generators, Independent Power Producers",Nuclear,"11,882.00","11,465.00"
2003,IL,"Electric Generators, Independent Power Producers",Other,26,20
2003,IL,"Electric Generators, Independent Power Producers",Other Biomass,148,128
2003,IL,"Electric Generators, Independent Power Producers",Petroleum,"1,116.00",918
2003,IL,"Electric Generators, Independent Power Producers",Wind,50,50
2003,IL,Total Electric Power Industry,All Sources,"51,083.00","45,541.00"
2003,IL,Total Electric Power Industry,Coal,"17,426.00","15,661.00"
2003,IL,Total Electric Power Industry,Hydroelectric,38,33
2003,IL,Total Electric Power Industry,Natural Gas,"19,923.00","16,832.00"
2003,IL,Total Electric Power Industry,Nuclear,"11,882.00","11,465.00"
2003,IL,Total Electric Power Industry,Other,26,20
2003,IL,Total Electric Power Industry,Other Biomass,163,142
2003,IL,Total Electric Power Industry,Other Gases,40,40
2003,IL,Total Electric Power Industry,Petroleum,"1,535.00","1,298.00"
2003,IL,Total Electric Power Industry,Wind,50,50
2003,IN,"Combined Heat and Power, Commercial Power",All Sources,75,70
2003,IN,"Combined Heat and Power, Commercial Power",Coal,63,59
2003,IN,"Combined Heat and Power, Commercial Power",Other Biomass,7,5
2003,IN,"Combined Heat and Power, Commercial Power",Petroleum,6,6
2003,IN,"Combined Heat and Power, Electric Power",All Sources,"1,496.00","1,297.00"
2003,IN,"Combined Heat and Power, Electric Power",Coal,775,706
2003,IN,"Combined Heat and Power, Electric Power",Natural Gas,721,591
2003,IN,"Combined Heat and Power, Industrial Power",All Sources,"1,018.00",865
2003,IN,"Combined Heat and Power, Industrial Power",Coal,144,136
2003,IN,"Combined Heat and Power, Industrial Power",Natural Gas,214,209
2003,IN,"Combined Heat and Power, Industrial Power",Other Biomass,5,4
2003,IN,"Combined Heat and Power, Industrial Power",Other Gases,649,512
2003,IN,"Combined Heat and Power, Industrial Power",Petroleum,6,4
2003,IN,"Electric Generators, Electric Utilities",All Sources,"23,093.00","21,016.00"
2003,IN,"Electric Generators, Electric Utilities",Coal,"20,110.00","18,400.00"
2003,IN,"Electric Generators, Electric Utilities",Hydroelectric,89,59
2003,IN,"Electric Generators, Electric Utilities",Natural Gas,"2,394.00","2,082.00"
2003,IN,"Electric Generators, Electric Utilities",Petroleum,499,474
2003,IN,"Electric Generators, Independent Power Producers",All Sources,"2,773.00","2,394.00"
2003,IN,"Electric Generators, Independent Power Producers",Coal,613,515
2003,IN,"Electric Generators, Independent Power Producers",Natural Gas,"2,150.00","1,868.00"
2003,IN,"Electric Generators, Independent Power Producers",Other Biomass,10,10
2003,IN,Total Electric Power Industry,All Sources,"28,455.00","25,641.00"
2003,IN,Total Electric Power Industry,Coal,"21,705.00","19,816.00"
2003,IN,Total Electric Power Industry,Hydroelectric,89,59
2003,IN,Total Electric Power Industry,Natural Gas,"5,479.00","4,750.00"
2003,IN,Total Electric Power Industry,Other Biomass,22,19
2003,IN,Total Electric Power Industry,Other Gases,649,512
2003,IN,Total Electric Power Industry,Petroleum,511,484
2003,KS,"Combined Heat and Power, Commercial Power",All Sources,4,4
2003,KS,"Combined Heat and Power, Commercial Power",Natural Gas,4,4
2003,KS,"Combined Heat and Power, Industrial Power",All Sources,35,27
2003,KS,"Combined Heat and Power, Industrial Power",Natural Gas,35,27
2003,KS,"Electric Generators, Electric Utilities",All Sources,"11,499.00","10,731.00"
2003,KS,"Electric Generators, Electric Utilities",Coal,"5,472.00","5,265.00"
2003,KS,"Electric Generators, Electric Utilities",Natural Gas,"4,130.00","3,735.00"
2003,KS,"Electric Generators, Electric Utilities",Nuclear,"1,236.00","1,165.00"
2003,KS,"Electric Generators, Electric Utilities",Petroleum,660,564
2003,KS,"Electric Generators, Electric Utilities",Wind,1,2
2003,KS,"Electric Generators, Independent Power Producers",All Sources,115,115
2003,KS,"Electric Generators, Independent Power Producers",Hydroelectric,3,3
2003,KS,"Electric Generators, Independent Power Producers",Wind,112,112
2003,KS,Total Electric Power Industry,All Sources,"11,653.00","10,876.00"
2003,KS,Total Electric Power Industry,Coal,"5,472.00","5,265.00"
2003,KS,Total Electric Power Industry,Hydroelectric,3,3
2003,KS,Total Electric Power Industry,Natural Gas,"4,169.00","3,766.00"
2003,KS,Total Electric Power Industry,Nuclear,"1,236.00","1,165.00"
2003,KS,Total Electric Power Industry,Petroleum,660,564
2003,KS,Total Electric Power Industry,Wind,113,114
2003,KY,"Combined Heat and Power, Industrial Power",All Sources,120,74
2003,KY,"Combined Heat and Power, Industrial Power",Natural Gas,27,23
2003,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,93,51
2003,KY,"Electric Generators, Electric Utilities",All Sources,"17,252.00","15,349.00"
2003,KY,"Electric Generators, Electric Utilities",Coal,"14,030.00","12,435.00"
2003,KY,"Electric Generators, Electric Utilities",Hydroelectric,777,818
2003,KY,"Electric Generators, Electric Utilities",Natural Gas,"2,306.00","1,988.00"
2003,KY,"Electric Generators, Electric Utilities",Petroleum,138,108
2003,KY,"Electric Generators, Independent Power Producers",All Sources,"4,609.00","3,645.00"
2003,KY,"Electric Generators, Independent Power Producers",Coal,"2,048.00","1,716.00"
2003,KY,"Electric Generators, Independent Power Producers",Natural Gas,"2,462.00","1,864.00"
2003,KY,"Electric Generators, Independent Power Producers",Petroleum,99,65
2003,KY,Total Electric Power Industry,All Sources,"21,981.00","19,068.00"
2003,KY,Total Electric Power Industry,Coal,"16,079.00","14,151.00"
2003,KY,Total Electric Power Industry,Hydroelectric,777,818
2003,KY,Total Electric Power Industry,Natural Gas,"4,795.00","3,875.00"
2003,KY,Total Electric Power Industry,Petroleum,237,173
2003,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,93,51
2003,LA,"Combined Heat and Power, Commercial Power",All Sources,5,5
2003,LA,"Combined Heat and Power, Commercial Power",Natural Gas,5,5
2003,LA,"Combined Heat and Power, Electric Power",All Sources,843,759
2003,LA,"Combined Heat and Power, Electric Power",Natural Gas,570,500
2003,LA,"Combined Heat and Power, Electric Power",Petroleum,273,259
2003,LA,"Combined Heat and Power, Industrial Power",All Sources,"4,937.00","4,355.00"
2003,LA,"Combined Heat and Power, Industrial Power",Natural Gas,"4,617.00","4,104.00"
2003,LA,"Combined Heat and Power, Industrial Power",Other,31,24
2003,LA,"Combined Heat and Power, Industrial Power",Other Biomass,5,5
2003,LA,"Combined Heat and Power, Industrial Power",Other Gases,100,63
2003,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,184,159
2003,LA,"Electric Generators, Electric Utilities",All Sources,"15,865.00","14,090.00"
2003,LA,"Electric Generators, Electric Utilities",Coal,"1,893.00","1,723.00"
2003,LA,"Electric Generators, Electric Utilities",Natural Gas,"11,712.00","10,284.00"
2003,LA,"Electric Generators, Electric Utilities",Nuclear,"2,236.00","2,067.00"
2003,LA,"Electric Generators, Electric Utilities",Petroleum,24,16
2003,LA,"Electric Generators, Independent Power Producers",All Sources,"7,438.00","6,541.00"
2003,LA,"Electric Generators, Independent Power Producers",Coal,"1,903.00","1,730.00"
2003,LA,"Electric Generators, Independent Power Producers",Hydroelectric,192,192
2003,LA,"Electric Generators, Independent Power Producers",Natural Gas,"5,330.00","4,607.00"
2003,LA,"Electric Generators, Independent Power Producers",Other Biomass,14,12
2003,LA,Total Electric Power Industry,All Sources,"29,088.00","25,749.00"
2003,LA,Total Electric Power Industry,Coal,"3,796.00","3,453.00"
2003,LA,Total Electric Power Industry,Hydroelectric,192,192
2003,LA,Total Electric Power Industry,Natural Gas,"22,233.00","19,499.00"
2003,LA,Total Electric Power Industry,Nuclear,"2,236.00","2,067.00"
2003,LA,Total Electric Power Industry,Other,31,24
2003,LA,Total Electric Power Industry,Other Biomass,19,17
2003,LA,Total Electric Power Industry,Other Gases,100,63
2003,LA,Total Electric Power Industry,Petroleum,297,275
2003,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,184,159
2003,MA,"Combined Heat and Power, Commercial Power",All Sources,214,185
2003,MA,"Combined Heat and Power, Commercial Power",Hydroelectric,2,2
2003,MA,"Combined Heat and Power, Commercial Power",Natural Gas,53,50
2003,MA,"Combined Heat and Power, Commercial Power",Other Biomass,30,21
2003,MA,"Combined Heat and Power, Commercial Power",Petroleum,130,112
2003,MA,"Combined Heat and Power, Electric Power",All Sources,982,732
2003,MA,"Combined Heat and Power, Electric Power",Natural Gas,982,732
2003,MA,"Combined Heat and Power, Industrial Power",All Sources,124,112
2003,MA,"Combined Heat and Power, Industrial Power",Coal,11,9
2003,MA,"Combined Heat and Power, Industrial Power",Hydroelectric,5,5
2003,MA,"Combined Heat and Power, Industrial Power",Natural Gas,57,57
2003,MA,"Combined Heat and Power, Industrial Power",Petroleum,51,42
2003,MA,"Electric Generators, Electric Utilities",All Sources,"1,132.00",981
2003,MA,"Electric Generators, Electric Utilities",Coal,136,145
2003,MA,"Electric Generators, Electric Utilities",Hydroelectric,45,44
2003,MA,"Electric Generators, Electric Utilities",Natural Gas,173,130
2003,MA,"Electric Generators, Electric Utilities",Petroleum,778,663
2003,MA,"Electric Generators, Independent Power Producers",All Sources,"13,245.00","11,866.00"
2003,MA,"Electric Generators, Independent Power Producers",Coal,"1,554.00","1,506.00"
2003,MA,"Electric Generators, Independent Power Producers",Hydroelectric,214,210
2003,MA,"Electric Generators, Independent Power Producers",Natural Gas,"5,550.00","4,576.00"
2003,MA,"Electric Generators, Independent Power Producers",Nuclear,670,685
2003,MA,"Electric Generators, Independent Power Producers",Other Biomass,321,258
2003,MA,"Electric Generators, Independent Power Producers",Petroleum,"3,368.00","2,963.00"
2003,MA,"Electric Generators, Independent Power Producers",Pumped Storage,"1,540.00","1,643.00"
2003,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,27,26
2003,MA,Total Electric Power Industry,All Sources,"15,697.00","13,877.00"
2003,MA,Total Electric Power Industry,Coal,"1,702.00","1,659.00"
2003,MA,Total Electric Power Industry,Hydroelectric,266,261
2003,MA,Total Electric Power Industry,Natural Gas,"6,816.00","5,544.00"
2003,MA,Total Electric Power Industry,Nuclear,670,685
2003,MA,Total Electric Power Industry,Other Biomass,351,279
2003,MA,Total Electric Power Industry,Petroleum,"4,326.00","3,780.00"
2003,MA,Total Electric Power Industry,Pumped Storage,"1,540.00","1,643.00"
2003,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,27,26
2003,MD,"Combined Heat and Power, Commercial Power",All Sources,13,11
2003,MD,"Combined Heat and Power, Commercial Power",Other Biomass,8,7
2003,MD,"Combined Heat and Power, Commercial Power",Petroleum,2,2
2003,MD,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,3,2
2003,MD,"Combined Heat and Power, Electric Power",All Sources,751,663
2003,MD,"Combined Heat and Power, Electric Power",Coal,229,180
2003,MD,"Combined Heat and Power, Electric Power",Natural Gas,338,269
2003,MD,"Combined Heat and Power, Electric Power",Other Biomass,65,61
2003,MD,"Combined Heat and Power, Electric Power",Other Gases,120,152
2003,MD,"Combined Heat and Power, Industrial Power",All Sources,83,78
2003,MD,"Combined Heat and Power, Industrial Power",Coal,65,60
2003,MD,"Combined Heat and Power, Industrial Power",Natural Gas,18,18
2003,MD,"Electric Generators, Electric Utilities",All Sources,72,70
2003,MD,"Electric Generators, Electric Utilities",Petroleum,72,70
2003,MD,"Electric Generators, Independent Power Producers",All Sources,"12,444.00","11,650.00"
2003,MD,"Electric Generators, Independent Power Producers",Coal,"4,942.00","4,717.00"
2003,MD,"Electric Generators, Independent Power Producers",Hydroelectric,494,566
2003,MD,"Electric Generators, Independent Power Producers",Natural Gas,"2,115.00","1,858.00"
2003,MD,"Electric Generators, Independent Power Producers",Nuclear,"1,829.00","1,703.00"
2003,MD,"Electric Generators, Independent Power Producers",Other Biomass,71,57
2003,MD,"Electric Generators, Independent Power Producers",Petroleum,"2,992.00","2,750.00"
2003,MD,Total Electric Power Industry,All Sources,"13,363.00","12,472.00"
2003,MD,Total Electric Power Industry,Coal,"5,236.00","4,957.00"
2003,MD,Total Electric Power Industry,Hydroelectric,494,566
2003,MD,Total Electric Power Industry,Natural Gas,"2,471.00","2,144.00"
2003,MD,Total Electric Power Industry,Nuclear,"1,829.00","1,703.00"
2003,MD,Total Electric Power Industry,Other Biomass,143,125
2003,MD,Total Electric Power Industry,Other Gases,120,152
2003,MD,Total Electric Power Industry,Petroleum,"3,067.00","2,822.00"
2003,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,3,2
2003,ME,"Combined Heat and Power, Commercial Power",All Sources,30,23
2003,ME,"Combined Heat and Power, Commercial Power",Other Biomass,30,23
2003,ME,"Combined Heat and Power, Electric Power",All Sources,287,236
2003,ME,"Combined Heat and Power, Electric Power",Coal,102,85
2003,ME,"Combined Heat and Power, Electric Power",Natural Gas,164,130
2003,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,21,21
2003,ME,"Combined Heat and Power, Industrial Power",All Sources,"1,048.00","1,003.00"
2003,ME,"Combined Heat and Power, Industrial Power",Hydroelectric,239,228
2003,ME,"Combined Heat and Power, Industrial Power",Natural Gas,296,290
2003,ME,"Combined Heat and Power, Industrial Power",Petroleum,119,110
2003,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,393,375
2003,ME,"Electric Generators, Electric Utilities",All Sources,20,19
2003,ME,"Electric Generators, Electric Utilities",Petroleum,20,19
2003,ME,"Electric Generators, Independent Power Producers",All Sources,"3,186.00","3,003.00"
2003,ME,"Electric Generators, Independent Power Producers",Hydroelectric,479,492
2003,ME,"Electric Generators, Independent Power Producers",Natural Gas,"1,377.00","1,250.00"
2003,ME,"Electric Generators, Independent Power Producers",Other Biomass,35,30
2003,ME,"Electric Generators, Independent Power Producers",Petroleum,"1,020.00",987
2003,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,275,245
2003,ME,Total Electric Power Industry,All Sources,"4,571.00","4,285.00"
2003,ME,Total Electric Power Industry,Coal,102,85
2003,ME,Total Electric Power Industry,Hydroelectric,718,721
2003,ME,Total Electric Power Industry,Natural Gas,"1,837.00","1,670.00"
2003,ME,Total Electric Power Industry,Other Biomass,66,53
2003,ME,Total Electric Power Industry,Petroleum,"1,159.00","1,116.00"
2003,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,689,641
2003,MI,"Combined Heat and Power, Commercial Power",All Sources,153,140
2003,MI,"Combined Heat and Power, Commercial Power",Coal,61,55
2003,MI,"Combined Heat and Power, Commercial Power",Natural Gas,10,9
2003,MI,"Combined Heat and Power, Commercial Power",Other Biomass,72,67
2003,MI,"Combined Heat and Power, Commercial Power",Petroleum,9,9
2003,MI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1,1
2003,MI,"Combined Heat and Power, Electric Power",All Sources,"2,935.00","2,796.00"
2003,MI,"Combined Heat and Power, Electric Power",Coal,70,65
2003,MI,"Combined Heat and Power, Electric Power",Natural Gas,"2,840.00","2,709.00"
